STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
08,035,014504,3,1500000US080350145043,80350145043.0,3,BG,1289496,0,"POLYGON ((-104.85386 39.374983, -104.851909 39.377946, -104.850948 39.378699, -104.848797 39.379352999999995, -104.845962 39.379204, -104.843914 39.378675, -104.840006 39.376062999999995, -104.836276 39.373552, -104.83539 39.372189999999996, -104.836785 39.3705, -104.841718 39.369544, -104.844488 39.370025, -104.849315 39.369431, -104.853672 39.369501, -104.853901 39.369952999999995, -104.85386 39.374983))"
08,035,014603,1,1500000US080350146031,80350146031.0,1,BG,4222025,0,"POLYGON ((-104.80865299999999 39.372859999999996, -104.808758 39.375682, -104.806847 39.378369, -104.807783 39.38012, -104.807891 39.380216, -104.805255 39.382666, -104.803452 39.385656999999995, -104.804163 39.389697, -104.803136 39.392044999999996, -104.800111 39.393243999999996, -104.793597 39.396209, -104.792722 39.396409, -104.789024 39.39639, -104.784649 39.396027, -104.778611 39.394901, -104.773014 39.393394, -104.773658 39.392095, -104.776696 39.390377, -104.7787 39.390420999999996, -104.782594 39.387972, -104.784399 39.388484, -104.790389 39.384055, -104.790672 39.383787999999996, -104.790913 39.383783, -104.791345 39.3838, -104.791847 39.383694999999996, -104.792393 39.383162999999996, -104.793143 39.382866, -104.793447 39.382695999999996, -104.793879 39.382217, -104.793886 39.381658, -104.795422 39.380503999999995, -104.795554 39.380503, -104.797653 39.378088, -104.79967 39.37722, -104.798998 39.375067, -104.800007 39.370922, -104.799682 39.369416, -104.799842 39.369375999999995, -104.800955 39.366924, -104.803823 39.363074999999995, -104.803961 39.361315999999995, -104.804466 39.36096, -104.810119 39.371697999999995, -104.80865299999999 39.372859999999996))"
08,035,014602,1,1500000US080350146021,80350146021.0,1,BG,214359586,345663,"POLYGON ((-104.774547 39.227205, -104.773447 39.228024, -104.764574 39.233216999999996, -104.762999 39.235549, -104.757827 39.237154, -104.755934 39.238597, -104.755836 39.242658999999996, -104.754799 39.243705, -104.744605 39.24583, -104.739583 39.249033, -104.737194 39.25091, -104.737315 39.264781, -104.73655 39.269318999999996, -104.736995 39.270565, -104.736463 39.270790999999996, -104.737185 39.272971, -104.733648 39.343916, -104.733822 39.345497, -104.735229 39.348772, -104.738211 39.351679, -104.742829 39.35485, -104.744766 39.356874, -104.746203 39.359085, -104.747428 39.362279, -104.749286 39.372321, -104.75282 39.391112, -104.738576 39.387867, -104.737679 39.387608, -104.727631 39.384031, -104.720566 39.380224999999996, -104.718667 39.379857, -104.70399 39.378416, -104.697446 39.377443, -104.69359 39.376461, -104.688928 39.374773, -104.683233 39.371902999999996, -104.67871 39.368849999999995, -104.672025 39.363313, -104.670709 39.362628, -104.668819 39.362134, -104.663198 39.362054, -104.663202 39.289376, -104.662891 39.245822, -104.662956 39.216713999999996, -104.662874 39.173156, -104.662896 39.129526999999996, -104.692497 39.129536, -104.766571 39.129674, -104.76987 39.129661, -104.769799 39.143232, -104.770817 39.144287, -104.76978 39.151421, -104.769636 39.16167, -104.76945 39.164583, -104.769438 39.172658999999996, -104.770132 39.173352, -104.774237 39.173313, -104.774547 39.227205))"
08,005,006854,1,1500000US080050068541,80050068541.0,1,BG,8440934,3138094,"POLYGON ((-104.885231 39.631344999999996, -104.88511199999999 39.639261999999995, -104.880329 39.641490999999995, -104.880368 39.642193, -104.880313 39.645889, -104.880313 39.645902, -104.88014 39.653057, -104.877497 39.653051999999995, -104.876306 39.652294999999995, -104.876155 39.645907, -104.876224 39.644301, -104.857203 39.653245999999996, -104.856636 39.653338999999995, -104.854232 39.650887, -104.848533 39.649988, -104.847233 39.648288, -104.849333 39.644988, -104.847333 39.641889, -104.841332 39.637589, -104.837531 39.631888, -104.839432 39.627389, -104.834732 39.626189, -104.832832 39.621489, -104.83411100000001 39.618446999999996, -104.834448 39.61611, -104.83249 39.613289, -104.82988 39.611478999999996, -104.827606 39.611878999999995, -104.825438 39.613372999999996, -104.823775 39.613541999999995, -104.822111 39.612047, -104.82268 39.607689, -104.823396 39.605878, -104.822575 39.605247, -104.819931 39.60574, -104.817932 39.605789, -104.817084 39.605028, -104.816527 39.604529, -104.815289 39.603113, -104.815218 39.602181, -104.818469 39.602165, -104.824593 39.602185999999996, -104.826853 39.602187, -104.828591 39.605745999999996, -104.828668 39.605903999999995, -104.831366 39.610704, -104.839852 39.619296999999996, -104.841672 39.622082999999996, -104.844735 39.624085, -104.847625 39.624086999999996, -104.84764 39.624086999999996, -104.847922 39.624086999999996, -104.852088 39.624086999999996, -104.852699 39.624086999999996, -104.859466 39.624123, -104.864145 39.624094, -104.866452 39.624119, -104.86881 39.624085, -104.875912 39.624162999999996, -104.885265 39.624083, -104.885231 39.631344999999996))"
08,005,007101,3,1500000US080050071013,80050071013.0,3,BG,648137282,2668247,"POLYGON ((-104.209525 39.739018, -104.190677 39.73918, -104.096249 39.739846, -104.060078 39.73997, -103.977636 39.740266999999996, -103.974341 39.739984, -103.972303 39.740401, -103.706547 39.739894, -103.707072 39.566295, -103.714355 39.566331, -103.978639 39.566359999999996, -103.981891 39.566266999999996, -103.985114 39.566311999999996, -103.986976 39.566151, -104.014407 39.565999, -104.018546 39.571721, -104.034134 39.595454, -104.040345 39.605467999999995, -104.042936 39.609145999999996, -104.043339 39.609480999999995, -104.04447 39.609466999999995, -104.054766 39.623899, -104.054821 39.623973, -104.056253 39.625746, -104.073968 39.641993, -104.076304 39.644393, -104.081059 39.650884999999995, -104.08168 39.65276, -104.08747 39.663505, -104.090513 39.667206, -104.098663 39.672081, -104.098518 39.672539, -104.111515 39.679753, -104.115091 39.681872999999996, -104.115939 39.681916, -104.118398 39.683915, -104.123653 39.686788, -104.160561 39.698468999999996, -104.180843 39.702715999999995, -104.190849 39.704478, -104.195529 39.705783, -104.208305 39.710916, -104.207646 39.711357, -104.209616 39.713006, -104.209525 39.739018))"
08,005,084800,2,1500000US080050848002,80050848002.0,2,BG,436117,0,"POLYGON ((-104.772502 39.625327999999996, -104.771573 39.625971, -104.770734 39.626121999999995, -104.768858 39.625766, -104.767971 39.625763, -104.766617 39.626134, -104.765138 39.62701, -104.763367 39.627375, -104.763237 39.627368, -104.758537 39.626602, -104.754374 39.626548, -104.754419 39.623703, -104.763038 39.62374, -104.767229 39.623788, -104.767394 39.623985999999995, -104.768074 39.624794, -104.772629 39.625143, -104.772502 39.625327999999996))"
08,005,005553,3,1500000US080050055533,80050055533.0,3,BG,682697,0,"POLYGON ((-105.034739 39.635089, -105.034707 39.638593, -105.029998 39.638574999999996, -105.029979 39.642244999999996, -105.025314 39.642289999999996, -105.02538 39.636171, -105.025391 39.635394999999995, -105.02536 39.631445, -105.029563 39.632355, -105.030057 39.633492, -105.034752 39.63359, -105.034739 39.635089))"
08,005,007400,4,1500000US080050074004,80050074004.0,4,BG,461557,0,"POLYGON ((-104.865859 39.732856999999996, -104.86531 39.732859, -104.864863 39.732105, -104.858625 39.729847, -104.855546 39.727669, -104.855487 39.726189999999995, -104.856925 39.725573, -104.865906 39.725570999999995, -104.865859 39.732856999999996))"
08,005,005700,2,1500000US080050057002,80050057002.0,2,BG,1164042,15302,"POLYGON ((-105.005948 39.655156, -105.005611 39.655978, -105.002773 39.658612, -105.003832 39.660486999999996, -104.998713 39.660475, -104.991162 39.660464, -104.9876 39.660472999999996, -104.987678 39.651495, -104.989628 39.652787, -104.991196 39.653307999999996, -105.000325 39.653304999999996, -105.000904 39.653326, -105.001102 39.653326, -105.002938 39.653335, -105.006246 39.653673999999995, -105.005948 39.655156))"
08,069,001606,1,1500000US080690016061,80690016061.0,1,BG,3247717,14716,"POLYGON ((-105.048979 40.506225, -105.048728 40.508041, -105.043589 40.523365, -105.039356 40.523216, -105.039291 40.509094, -105.038032 40.509101, -105.039185 40.509011, -105.03930000000001 40.498360999999996, -105.039308 40.494757, -105.039325 40.49185, -105.039334 40.490429, -105.03938 40.482267, -105.039388 40.480247, -105.042119 40.480185999999996, -105.047393 40.485714, -105.048227 40.486888, -105.048838 40.488827, -105.048943 40.49464, -105.048979 40.506225))"
08,123,001005,3,1500000US081230010053,81230010053.0,3,BG,1655084,0,"POLYGON ((-104.735018 40.392356, -104.729076 40.392309999999995, -104.715883 40.392125, -104.715758 40.384858, -104.71575 40.384777, -104.720549 40.384813, -104.730611 40.384786999999996, -104.730506 40.383095999999995, -104.73053 40.380846, -104.730553 40.377589, -104.730548 40.377508999999996, -104.734049 40.377505, -104.734923 40.37761, -104.735026 40.384676999999996, -104.735018 40.392356))"
08,077,001501,5,1500000US080770015015,80770015015.0,5,BG,2352835,0,"POLYGON ((-108.747868 39.167783, -108.747153 39.171707, -108.745163 39.172166, -108.743915 39.172672, -108.745017 39.174807, -108.742937 39.17673, -108.738818 39.177045, -108.73837 39.175180999999995, -108.729044 39.175184, -108.729049 39.173373, -108.729022 39.16432, -108.73836 39.164328999999995, -108.73830699999999 39.158882999999996, -108.738353 39.158345, -108.741557 39.159652, -108.750449 39.164183, -108.747868 39.167783))"
08,059,011733,1,1500000US080590117331,80590117331.0,1,BG,1076806,34014,"POLYGON ((-105.148799 39.714183999999996, -105.14693 39.716481, -105.142944 39.718741, -105.140671 39.718734999999995, -105.135183 39.718724, -105.132515 39.718019999999996, -105.131108 39.722916, -105.130841 39.711087, -105.130473 39.710628, -105.131288 39.710378, -105.13291 39.709621, -105.133156 39.711743, -105.135758 39.712174, -105.145169 39.712213999999996, -105.147261 39.711228999999996, -105.14746099999999 39.712944, -105.148799 39.714183999999996))"
08,041,006301,3,1500000US080410063013,80410063013.0,3,BG,1048334,0,"POLYGON ((-104.743404 38.815179, -104.743203 38.816106999999995, -104.742338 38.816569, -104.739143 38.820008, -104.729584 38.822376, -104.726287 38.822371, -104.726058 38.822342, -104.729659 38.816182, -104.729849 38.816221, -104.73222200000001 38.817191, -104.736842 38.81469, -104.741244 38.808718999999996, -104.746341 38.810986, -104.743404 38.815179))"
08,123,000800,2,1500000US081230008002,81230008002.0,2,BG,759036,0,"POLYGON ((-104.696934 40.399266999999995, -104.696935 40.401182, -104.687501 40.401109, -104.687508 40.40246, -104.68321399999999 40.402426999999996, -104.682943 40.401502, -104.682976 40.393308999999995, -104.683406 40.393198999999996, -104.687385 40.392174, -104.687245 40.393701, -104.687305 40.394465, -104.68766 40.395880999999996, -104.688358 40.397126, -104.68852 40.397228, -104.696942 40.397332999999996, -104.696934 40.399266999999995))"
08,077,000601,1,1500000US080770006011,80770006011.0,1,BG,1721127,0,"POLYGON ((-108.552353 39.091854, -108.543018 39.091817999999996, -108.53376 39.091829, -108.515188 39.091801, -108.515192 39.089991, -108.515188 39.087713, -108.51518 39.086096, -108.515192 39.084621, -108.522114 39.084669, -108.524477 39.084692, -108.529081 39.084689999999995, -108.529166 39.087700999999996, -108.534802 39.087541, -108.54137 39.089417, -108.543627 39.088339, -108.545236 39.088991, -108.547906 39.088322, -108.552372 39.089088, -108.552353 39.091854))"
08,045,952002,4,1500000US080459520024,80459520024.0,4,BG,723858,0,"POLYGON ((-107.780885 39.537714, -107.779577 39.535302, -107.774748 39.535412, -107.773576 39.535923, -107.77372199999999 39.53556, -107.773306 39.53512, -107.771545 39.535115, -107.771478 39.53331, -107.771246 39.533311, -107.766576 39.53344, -107.76642 39.529691, -107.767181 39.529723, -107.769682 39.530297999999995, -107.7711 39.530482, -107.77182 39.530462, -107.772597 39.530283, -107.774229 39.529229, -107.7749 39.528867999999996, -107.77546 39.52868, -107.77605 39.528639999999996, -107.778525 39.52898, -107.780133 39.529207, -107.780841 39.529483, -107.780885 39.537714))"
08,059,012022,3,1500000US080590120223,80590120223.0,3,BG,2672793,20550,"POLYGON ((-105.155212 39.601169999999996, -105.153227 39.601637, -105.151449 39.600806999999996, -105.147825 39.592895999999996, -105.145874 39.590055, -105.144491 39.589428999999996, -105.139741 39.589987, -105.137385 39.589084, -105.135588 39.589155999999996, -105.129396 39.590762, -105.126784 39.590990999999995, -105.125295 39.592186, -105.125906 39.589796, -105.12885299999999 39.587813, -105.128912 39.586033, -105.128963 39.582502999999996, -105.128964 39.580731, -105.133721 39.580717, -105.137365 39.580145, -105.144031 39.577574999999996, -105.145973 39.577416, -105.148733 39.582989, -105.152112 39.589103, -105.156317 39.600319, -105.155212 39.601169999999996))"
08,069,000504,1,1500000US080690005041,80690005041.0,1,BG,615771,0,"POLYGON ((-105.10496499999999 40.574594999999995, -105.10070999999999 40.574557999999996, -105.095942 40.574622999999995, -105.095963 40.572655999999995, -105.096021 40.567242, -105.104987 40.567364999999995, -105.10496499999999 40.574594999999995))"
08,075,966300,2,1500000US080759663002,80759663002.0,2,BG,493814,0,"POLYGON ((-103.220096 40.622389999999996, -103.218325 40.622415, -103.21153 40.625620999999995, -103.211272 40.617705, -103.219895 40.617539, -103.220067 40.621823, -103.220096 40.622389999999996))"
08,027,970100,3,1500000US080279701003,80279701003.0,3,BG,173320318,1426233,"POLYGON ((-105.513592 38.150219, -105.50254699999999 38.150064, -105.499976 38.149315, -105.500627 38.153341, -105.499806 38.164334, -105.500802 38.172652, -105.497938 38.181059, -105.498488 38.184373, -105.498107 38.190841999999996, -105.498777 38.195495, -105.500707 38.200829, -105.500477 38.204356, -105.499499 38.21039, -105.49919 38.215927, -105.49943999999999 38.221029, -105.50016 38.223473, -105.501988 38.227793, -105.502409 38.236214, -105.501891 38.239789, -105.501084 38.24199, -105.501187 38.244521, -105.500726 38.24765, -105.499853 38.250672, -105.499367 38.255435, -105.499856 38.260580999999995, -105.500142 38.262191, -105.50112 38.262778, -105.499923 38.262388, -105.492927 38.262460999999995, -105.368889 38.259398999999995, -105.304045 38.258224999999996, -105.306002 38.256344, -105.307183 38.254569, -105.30865299999999 38.250797, -105.314339 38.245621, -105.315286 38.242765, -105.317409 38.240756, -105.32171 38.237715, -105.324386 38.236509, -105.327788 38.235856, -105.334942 38.232811, -105.336467 38.23276, -105.339447 38.231446, -105.341039 38.229791, -105.34342 38.228463999999995, -105.346211 38.225507, -105.348451 38.225227, -105.354231 38.222372, -105.356573 38.219984, -105.359066 38.216558, -105.356857 38.213038999999995, -105.358353 38.211828, -105.358313 38.209503999999995, -105.361938 38.207319, -105.362569 38.206517, -105.364712 38.206444, -105.368238 38.204637, -105.370291 38.202104, -105.372089 38.19755, -105.372948 38.196861, -105.378122 38.198588, -105.380598 38.19866, -105.383346 38.19795, -105.387316 38.19773, -105.391536 38.198865, -105.393507 38.198889, -105.397834 38.195583, -105.400534 38.195346, -105.40144 38.194199, -105.401859 38.19229, -105.402016 38.188654, -105.403575 38.184861, -105.406662 38.182058999999995, -105.40855 38.177214, -105.412274 38.173257, -105.414322 38.171548, -105.418723 38.166568, -105.420197 38.165228, -105.425153 38.16186, -105.427392 38.159374, -105.432719 38.150569, -105.434932 38.144846, -105.438125 38.13904, -105.441207 38.1373, -105.443739 38.137267, -105.446875 38.138616, -105.446941 38.137125999999995, -105.450167 38.137175, -105.450227 38.136109, -105.45224999999999 38.135714, -105.458145 38.135816999999996, -105.459109 38.13584, -105.459644 38.132931, -105.461342 38.132681999999996, -105.462015 38.130916, -105.463836 38.130924, -105.463103 38.127269999999996, -105.462903 38.12632, -105.461173 38.118151, -105.460028 38.112746, -105.454597 38.086922, -105.515298 38.088651, -105.513592 38.150219))"
08,035,014136,2,1500000US080350141362,80350141362.0,2,BG,1210120,0,"POLYGON ((-104.948225 39.542719999999996, -104.946308 39.543608, -104.944648 39.544961, -104.941186 39.543085999999995, -104.935384 39.54269, -104.935529 39.540807, -104.938651 39.532968, -104.938709 39.531915, -104.939735 39.528994999999995, -104.94102 39.527456, -104.942379 39.530483, -104.945358 39.532226, -104.947704 39.537265999999995, -104.946581 39.539482, -104.946735 39.541165, -104.948225 39.542719999999996))"
08,035,014114,2,1500000US080350141142,80350141142.0,2,BG,1725112,0,"POLYGON ((-104.905953 39.558223999999996, -104.904643 39.559543999999995, -104.904392 39.560592, -104.904415 39.565982, -104.904175 39.565982, -104.89706699999999 39.565971, -104.896738 39.562143, -104.896622 39.55824, -104.894544 39.558037, -104.890528 39.55572, -104.888723 39.554946, -104.885648 39.554984, -104.884467 39.55468, -104.885389 39.553017, -104.885447 39.550898, -104.885616 39.550888, -104.888768 39.550813999999995, -104.904227 39.55095, -104.904764 39.558237999999996, -104.905619 39.558232, -104.905953 39.558223999999996))"
08,035,013904,3,1500000US080350139043,80350139043.0,3,BG,2442085,0,"POLYGON ((-104.78160000000001 39.529593, -104.781382 39.529874, -104.781183 39.530093, -104.781041 39.530302, -104.780916 39.530569, -104.781352 39.532630999999995, -104.781973 39.534818, -104.775195 39.536758, -104.768212 39.537129, -104.767612 39.535309, -104.765725 39.521992999999995, -104.76523 39.518941999999996, -104.766516 39.518988, -104.768613 39.518401, -104.774758 39.518226, -104.780285 39.519687999999995, -104.779144 39.523846999999996, -104.780519 39.525935, -104.783369 39.527550999999995, -104.78160000000001 39.529593))"
08,035,014108,3,1500000US080350141083,80350141083.0,3,BG,816918,0,"POLYGON ((-104.98394 39.547062, -104.980461 39.549566, -104.980326 39.550399, -104.975794 39.554100999999996, -104.975182 39.552748, -104.970196 39.549658, -104.968165 39.548884, -104.96820000000001 39.54222, -104.975191 39.545953999999995, -104.981809 39.546437, -104.98394 39.547062))"
08,089,968000,1,1500000US080899680001,80899680001.0,1,BG,39345842,617295,"POLYGON ((-104.05904699999999 38.103722999999995, -104.05881 38.105443, -104.058404 38.126778, -104.041056 38.127230999999995, -104.03181000000001 38.127234, -104.021736 38.127198, -104.020789 38.131496999999996, -104.023451 38.131764, -104.022647 38.132397, -104.022594 38.140913999999995, -104.015061 38.142809, -104.010227 38.145737, -104.007274 38.145257, -104.005106 38.143541, -104.002561 38.14277, -104.000968 38.143332, -103.999228 38.145783, -103.998287 38.146256, -103.994696 38.146654, -103.991203 38.145433, -103.987599 38.142776, -103.984213 38.140913999999995, -103.980704 38.140578999999995, -103.977753 38.141068, -103.974991 38.140336, -103.974128 38.138627, -103.976957 38.134347999999996, -103.976407 38.13299, -103.974378 38.132118999999996, -103.97003 38.131617, -103.966785 38.131674, -103.960155 38.130401, -103.954947 38.130812, -103.95127 38.130204, -103.948232 38.128158, -103.949124 38.127803, -103.951171 38.124127, -103.948223 38.122827, -103.947737 38.120152, -103.950607 38.12041, -103.954528 38.118567, -103.956904 38.11917, -103.958166 38.117374999999996, -103.961834 38.116279, -103.965677 38.115536999999996, -103.966206 38.114847, -103.965431 38.109223, -103.968122 38.108368999999996, -103.969495 38.107296999999996, -103.969054 38.104051999999996, -103.967492 38.104748, -103.966823 38.104065999999996, -103.967726 38.10237, -103.969382 38.101842, -103.968464 38.099432, -103.970651 38.100164, -103.972955 38.101788, -103.972764 38.098656, -103.971208 38.097217, -103.972675 38.096627999999995, -103.974576 38.097229, -103.974909 38.095696, -103.972299 38.095725, -103.971496 38.093544, -103.978152 38.094279, -103.980717 38.092838, -103.981965 38.090215, -103.983513 38.08873, -103.985676 38.087894, -103.987459 38.086403, -103.987534 38.085055, -103.990851 38.084357, -103.990233 38.082626999999995, -103.994888 38.078880999999996, -103.994349 38.0766, -103.995207 38.076533999999995, -103.997585 38.078043, -104.000029 38.077723999999996, -104.000394 38.07684, -104.002261 38.076510999999996, -104.004737 38.073842, -104.003995 38.07221, -104.004802 38.071095, -104.007701 38.06952, -104.009496 38.066767999999996, -104.009428 38.065708, -104.011751 38.064121, -104.012171 38.067209, -104.01185 38.070153, -104.010868 38.072075999999996, -104.010663 38.076409999999996, -104.007214 38.07882, -104.002479 38.081592, -104.002435 38.083867, -104.000562 38.088271999999996, -103.998704 38.089467, -103.996787 38.091905, -103.994337 38.093512, -103.994522 38.095894, -103.995852 38.097459, -103.995449 38.098898999999996, -103.993559 38.101189999999995, -103.99471 38.102413, -103.995574 38.105546, -103.994133 38.108579, -103.998454 38.111135, -104.003045 38.110851, -104.007158 38.111059, -104.008752 38.110670999999996, -104.01530000000001 38.110033, -104.016691 38.108385, -104.016607 38.105089, -104.018635 38.104403, -104.021707 38.101611999999996, -104.024432 38.098293999999996, -104.028258 38.094313, -104.031648 38.092528, -104.033763 38.090948999999995, -104.036139 38.088249, -104.038225 38.08509, -104.04118 38.083283, -104.051663 38.083352999999995, -104.05456 38.085963, -104.056066 38.089532999999996, -104.059077 38.093607999999996, -104.05904699999999 38.103722999999995))"
08,101,001000,3,1500000US081010010003,81010010003.0,3,BG,387290,0,"POLYGON ((-104.585302 38.286069999999995, -104.581434 38.286155, -104.581358 38.285728, -104.580905 38.275963, -104.582862 38.275909, -104.584805 38.275847, -104.585302 38.286069999999995))"
08,101,001700,3,1500000US081010017003,81010017003.0,3,BG,776717,0,"POLYGON ((-104.661867 38.25174, -104.659901 38.251784, -104.653061 38.254372, -104.649046 38.254781, -104.649013 38.253053, -104.646149 38.252367, -104.646118 38.249697999999995, -104.647824 38.249686, -104.648447 38.24699, -104.653122 38.249893, -104.656967 38.248083, -104.657262 38.246919, -104.662151 38.247113999999996, -104.661867 38.25174))"
08,101,001900,1,1500000US081010019001,81010019001.0,1,BG,502326,0,"POLYGON ((-104.630213 38.253184999999995, -104.630208 38.254816999999996, -104.626234 38.257691, -104.622441 38.26076, -104.618697 38.257861999999996, -104.626156 38.251863, -104.625639 38.251462, -104.627757 38.251399, -104.630232 38.251723, -104.630213 38.253184999999995))"
08,101,002700,3,1500000US081010027003,81010027003.0,3,BG,326373,0,"POLYGON ((-104.654661 38.232890999999995, -104.648937 38.232991, -104.648918 38.231587, -104.65096 38.228355, -104.649468 38.226212, -104.654596 38.22605, -104.654661 38.232890999999995))"
08,101,002801,4,1500000US081010028014,81010028014.0,4,BG,318610,0,"POLYGON ((-104.666275 38.226268, -104.663939 38.225761, -104.664038 38.228977, -104.662389 38.229015, -104.662282 38.225814, -104.66153 38.224188, -104.659583 38.224036, -104.660604 38.222091999999996, -104.66422299999999 38.220194, -104.665138 38.22197, -104.668331 38.224665, -104.666275 38.226268))"
08,035,014405,2,1500000US080350144052,80350144052.0,2,BG,779472,0,"POLYGON ((-104.905331 39.419306, -104.897144 39.416471, -104.890684 39.412870999999996, -104.889765 39.410592, -104.889858 39.40985, -104.889074 39.407965, -104.890894 39.408438, -104.895476 39.407700999999996, -104.89581 39.408826, -104.895304 39.412081, -104.89885699999999 39.412668, -104.901962 39.411539, -104.902416 39.412183999999996, -104.905377 39.415032, -104.905331 39.419306))"
08,005,006400,3,1500000US080050064003,80050064003.0,3,BG,1520477,69065,"POLYGON ((-105.01898 39.625873, -105.016041 39.627966, -105.016037 39.628147, -105.015819 39.62815, -105.015186 39.629155999999995, -105.014691 39.631929, -105.014139 39.632124, -105.009979 39.632304999999995, -105.008388 39.633399, -105.00756200000001 39.633255999999996, -105.004815 39.63332, -105.002527 39.633134999999996, -104.997272 39.633123, -104.997304 39.629473, -104.997363 39.62405, -105.000965 39.624106, -105.006726 39.624119, -105.010122 39.624125, -105.013066 39.624131999999996, -105.014169 39.624134, -105.018278 39.62415, -105.01898 39.625873))"
08,005,005951,2,1500000US080050059512,80050059512.0,2,BG,517058,0,"POLYGON ((-104.9876 39.660472999999996, -104.981727 39.660506, -104.981728 39.656805999999996, -104.981712 39.651252, -104.98655 39.651299, -104.987678 39.651495, -104.9876 39.660472999999996))"
08,005,005952,2,1500000US080050059522,80050059522.0,2,BG,269849,0,"POLYGON ((-104.971171 39.65497, -104.971197 39.656805, -104.968795 39.656813, -104.967641 39.656808, -104.96362 39.656783999999995, -104.963633 39.655474999999996, -104.963054 39.654576999999996, -104.962968 39.653222, -104.968967 39.653200999999996, -104.969572 39.653138, -104.971204 39.653121999999996, -104.971171 39.65497))"
08,005,005800,2,1500000US080050058002,80050058002.0,2,BG,643278,0,"POLYGON ((-104.987572 39.667682, -104.982835 39.667696, -104.978292 39.667698, -104.978225 39.660531, -104.981727 39.660506, -104.9876 39.660472999999996, -104.987572 39.667682))"
